 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label,source_file
443,3,2,0,37,0,31,6,18.5,17.67766953,0,0,0.0,0.0,12300000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,40,0,666666.6667,0.0,6,31,22.66666667,14.43375673,208.3333333,0,1,0,0,1,0,0,0,0,34.0,18.5,0.0,40,0,0,0,0,0,0,2,37,0,0,253,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
1192,27,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,222222.2222,74074.07407,27.0,0.0,27,27,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,37037.03704,37037.03704,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
1234,44,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,136363.6364,45454.54545,44.0,0.0,44,44,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,22727.27273,22727.27273,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
8100,44,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,181818.1818,45454.54545,44.0,0.0,44,44,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
264,42,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,142857.1429,47619.04762,42.0,0.0,42,42,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,23809.52381,23809.52381,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
80,361,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,5540.166205,361.0,0.0,361,361,361,361.0,0.0,361,361,0,0.0,0.0,0,0,0,0,0,0,64,0,5540.166205,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,237,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
53,195,2,2,70,262,35,35,35.0,0.0,131,131,131.0,0.0,1702564.103,20512.82051,65.0,72.02083032,144,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,40,40,10256.41026,10256.41026,35,131,73.4,52.58136552,2764.8,0,0,0,0,0,0,0,0,1,91.75,35.0,131.0,40,0,0,0,0,0,0,2,70,2,262,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
5405,104,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,57692.30769,19230.76923,104.0,0.0,104,104,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,9615.384615,9615.384615,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
53,30748,1,1,48,105,48,48,48.0,0.0,105,105,105.0,0.0,4975.933394,65.04488097,30748.0,0.0,30748,30748,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,32.52244048,32.52244048,48,105,67.0,32.90896534,1083.0,0,0,0,0,0,0,0,0,1,100.5,48.0,105.0,32,0,0,0,0,0,0,1,48,1,105,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
9503,51,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,156862.7451,39215.68627,51.0,0.0,51,51,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,19607.84314,19607.84314,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
53,293,2,2,74,184,37,37,37.0,0.0,92,92,92.0,0.0,880546.0751,13651.87713,97.66666667,127.9466034,243,2,2,2.0,0.0,2,2,48,48.0,0.0,48,48,0,0,0,0,80,80,6825.938567,6825.938567,37,92,59.0,30.12474066,907.5,0,0,0,0,0,0,0,0,1,73.75,37.0,92.0,80,0,0,0,0,0,0,2,74,2,184,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
53,100786,4,4,140,496,35,35,35.0,0.0,124,124,124.0,0.0,6310.400254,79.37610382,14398.0,26839.25506,69196,4,100594,33531.33333,58071.04478,100586,4,69396,23132.0,40020.77201,69344,4,0,0,0,0,80,80,39.68805191,39.68805191,35,124,74.55555556,46.90711863,2200.277778,0,0,0,0,0,0,0,0,1,83.875,35.0,124.0,80,0,0,0,0,0,0,4,140,4,496,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
53,72245,2,2,78,164,39,39,39.0,0.0,82,82,82.0,0.0,3349.712783,55.36715344,24081.66667,41707.20611,72241,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,64,64,27.68357672,27.68357672,39,82,56.2,23.55206997,554.7,0,0,0,0,0,0,0,0,1,70.25,39.0,82.0,64,0,0,0,0,0,0,2,78,2,164,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
53,200,2,2,122,154,61,61,61.0,0.0,77,77,77.0,0.0,1380000.0,20000.0,66.66666667,32.33161507,104,48,48,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0,0,0,64,64,10000.0,10000.0,61,77,67.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,84.25,61.0,77.0,64,0,0,0,0,0,0,2,122,2,154,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
1169,45,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,177777.7778,44444.44444,45.0,0.0,45,45,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,22222.22222,22222.22222,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
443,30000377,33,44,583,83704,341,0,17.66666667,64.10716939,4344,0,1902.363636,1070.028648,2809.53136,2.566634413,394741.8026,3314692.755,28900000,3,30000000,937511.7813,5104576.642,28900000,3,822585,19129.88372,69890.75295,272078,48,0,0,0,0,1068,1416,1.099986177,1.466648236,0,4344,1080.602564,1235.460084,1526361.619,0,0,0,1,0,0,0,0,1,1094.636364,17.66666667,1902.363636,1068,0,0,0,0,0,0,33,583,44,83704,65535,130,5,32,1093754.0,0.0,1093754,1093754,28900000.0,0.0,28900000,28900000,BENIGN,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
53,137,2,2,88,120,44,44,44.0,0.0,60,60,60.0,0.0,1518248.175,29197.08029,45.66666667,72.16878365,129,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,64,64,14598.54015,14598.54015,44,60,50.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,63.0,44.0,60.0,64,0,0,0,0,0,0,2,88,2,120,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
340,43,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,186046.5116,46511.62791,43.0,0.0,43,43,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,23255.81395,23255.81395,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
53,9869054,2,2,95,218,49,46,47.5,2.121320344,127,91,109.0,25.45584412,31.71529916,0.405307337,3289684.667,5636183.14,9797774,23795,9821569,9821569.0,0.0,9821569,9821569,9845259,9845259.0,0.0,9845259,9845259,0,0,0,0,52,40,0.202653669,0.202653669,46,127,72.4,35.77429245,1279.8,0,0,0,0,0,0,0,0,1,90.5,47.5,109.0,52,0,0,0,0,0,0,2,95,2,218,-1,-1,1,20,23795.0,0.0,23795,23795,9797774.0,0.0,9797774,9797774,BENIGN,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
617,32,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,187500.0,62500.0,32.0,0.0,32,32,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,31250.0,31250.0,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
3580,45,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,177777.7778,44444.44444,45.0,0.0,45,45,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,22222.22222,22222.22222,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
53,413,2,2,86,204,43,43,43.0,0.0,102,102,102.0,0.0,702179.1768,9685.230024,137.6666667,155.3072224,317,48,48,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0,0,0,40,40,4842.615012,4842.615012,43,102,66.6,32.31563089,1044.3,0,0,0,0,0,0,0,0,1,83.25,43.0,102.0,40,0,0,0,0,0,0,2,86,2,204,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
8254,84,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,71428.57143,23809.52381,84.0,0.0,84,84,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,11904.7619,11904.7619,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
5678,100,3,1,43,6,31,6,14.33333333,14.43375673,6,6,6.0,0.0,490000.0,40000.0,33.33333333,56.00297611,98,1,2,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,60,20,30000.0,10000.0,6,31,11.0,11.18033989,125.0,0,0,0,0,1,0,0,0,0,13.75,14.33333333,6.0,60,0,0,0,0,0,0,3,43,1,6,1281,0,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
8100,49,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,122448.9796,40816.32653,49.0,0.0,49,49,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,20408.16327,20408.16327,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
8652,555,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,10810.81081,3603.603604,555.0,0.0,555,555,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,1801.801802,1801.801802,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
443,5790430,8,6,371,3058,196,0,46.375,73.82979944,1490,0,509.6666667,748.114608,592.1840002,2.417782444,445417.6923,1480693.296,5368243,15,5790430,827204.2857,2005208.028,5368258,49,371377,74275.4,102425.6735,250083,220,0,0,0,0,184,132,1.381589968,1.036192476,0,1490,228.6,509.0908984,259173.5429,0,0,0,1,0,0,0,0,0,244.9285714,46.375,509.6666667,184,0,0,0,0,0,0,8,371,6,3058,8192,110,6,20,422138.0,0.0,422138,422138,5368243.0,0.0,5368243,5368243,BENIGN,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
8800,96,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,83333.33333,20833.33333,96.0,0.0,96,96,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,10416.66667,10416.66667,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
80,38752,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,51.61023947,38752.0,0.0,38752,38752,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,25.80511974,25.80511974,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,939,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
53,31344656,2,2,99,297,56,43,49.5,9.192388155,181,116,148.5,45.96194078,12.63373253,0.12761346,10400000.0,18100000.0,31300000,828,31300000,31300000.0,0.0,31300000,31300000,31300000,31300000.0,0.0,31300000,31300000,0,0,0,0,40,64,0.06380673,0.06380673,43,181,90.4,58.04567167,3369.3,0,0,0,0,0,0,0,0,1,113.0,49.5,148.5,40,0,0,0,0,0,0,2,99,2,297,-1,-1,1,20,828.0,0.0,828,828,31300000.0,0.0,31300000,31300000,BENIGN,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
25735,43,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,186046.5116,46511.62791,43.0,0.0,43,43,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,23255.81395,23255.81395,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
8600,42,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,142857.1429,47619.04762,42.0,0.0,42,42,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,23809.52381,23809.52381,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
40195,217,2,1,31,6,31,0,15.5,21.92031022,6,6,6.0,0.0,170506.9124,13824.88479,108.5,115.2584053,190,27,217,217.0,0.0,217,217,0,0.0,0.0,0,0,1,0,0,0,64,20,9216.589862,4608.294931,0,31,17.0,16.35033129,267.3333333,0,1,0,0,1,0,0,0,0,22.66666667,15.5,6.0,64,0,0,0,0,0,0,2,31,1,6,1064,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
32,92,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,86956.52174,21739.13043,92.0,0.0,92,92,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,10869.56522,10869.56522,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
2107,41,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,146341.4634,48780.4878,41.0,0.0,41,41,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,24390.2439,24390.2439,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
443,6170772,10,12,838,3403,469,0,83.8,152.2708114,1432,0,283.5833333,478.2774886,687.2721922,3.565194112,293846.2857,1300435.725,5968865,1,6170772,685641.3333,1981685.571,5969793,319,6123555,556686.8182,1806316.9,6002524,1,0,0,0,0,212,252,1.620542778,1.944651334,0,1432,184.3913043,367.9288146,135371.6126,0,0,0,1,0,0,0,0,1,192.7727273,83.8,283.5833333,212,0,0,0,0,0,0,10,838,12,3403,8192,66,9,20,200979.0,0.0,200979,200979,5968865.0,0.0,5968865,5968865,BENIGN,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
9594,47,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,170212.766,42553.19149,47.0,0.0,47,47,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,21276.59574,21276.59574,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
443,60184367,12,12,666,1116,352,0,55.5,112.2638937,464,0,93.0,178.0862916,29.6090179,0.398774652,2616711.609,4437566.023,10000000,19,60200000,5471306.091,5162311.076,10100000,288,60100000,5466677.0,5167270.418,10100000,526,0,0,0,0,264,312,0.199387326,0.199387326,0,464,71.28,144.5145667,20884.46,0,0,0,1,0,0,0,0,1,74.25,55.5,93.0,264,0,0,0,0,0,0,12,666,12,1116,8192,123,10,20,109641.3333,144727.0933,405064,50235,9920973.333,120121.1215,10000000,9752188,BENIGN,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
8291,31,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,258064.5161,64516.12903,31.0,0.0,31,31,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,32258.06452,32258.06452,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
53,46727,1,1,46,156,46,46,46.0,0.0,156,156,156.0,0.0,4322.98243,42.80180624,46727.0,0.0,46727,46727,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,21.40090312,21.40090312,46,156,82.66666667,63.50852961,4033.333333,0,0,0,0,0,0,0,0,1,124.0,46.0,156.0,20,0,0,0,0,0,0,1,46,1,156,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
9594,46,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,173913.0435,43478.26087,46.0,0.0,46,46,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,21739.13043,21739.13043,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
53,179,2,2,62,318,31,31,31.0,0.0,159,159,159.0,0.0,2122905.028,22346.36872,59.66666667,95.56324258,170,3,3,3.0,0.0,3,3,6,6.0,0.0,6,6,0,0,0,0,40,40,11173.18436,11173.18436,31,159,82.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,102.75,31.0,159.0,40,0,0,0,0,0,0,2,62,2,318,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
19283,42,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,190476.1905,47619.04762,42.0,0.0,42,42,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,23809.52381,23809.52381,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
2394,92023024,2,2,0,12,0,0,0.0,0.0,6,6,6.0,0.0,0.130402148,0.043467383,30700000.0,53100000.0,92000000,32,92000000,92000000.0,0.0,92000000,92000000,92000000,92000000.0,0.0,92000000,92000000,0,0,0,0,80,40,0.021733691,0.021733691,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,80,0,0,0,0,0,0,2,0,2,12,29200,0,0,40,46.0,0.0,46,46,92000000.0,0.0,92000000,92000000,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
32785,79,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,75949.36709,25316.4557,79.0,0.0,79,79,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,12658.22785,12658.22785,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
1112,46,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,173913.0435,43478.26087,46.0,0.0,46,46,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,21739.13043,21739.13043,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
6510,76,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,78947.36842,26315.78947,76.0,0.0,76,76,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,13157.89474,13157.89474,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
53,107841,4,2,176,662,44,44,44.0,0.0,331,331,331.0,0.0,7770.699456,55.63746627,21568.2,32738.71565,73908,3,33930,11310.0,19584.29848,33924,3,3,3.0,0.0,3,3,0,0,0,0,104,40,37.09164418,18.54582209,44,331,126.0,140.0416605,19611.66667,0,0,0,0,0,0,0,0,0,147.0,44.0,331.0,104,0,0,0,0,0,0,4,176,2,662,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
1666,63,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,126984.127,31746.03175,63.0,0.0,63,63,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,15873.01587,15873.01587,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
